from_id,monograph_url,title,section_count,trust_level
ingredient:diosmin,https://trungtamthuoc.com/hoat-chat/diosmin,Diosmin,11,secondary_duocthu_reference
ingredient:diphenhydramin,https://trungtamthuoc.com/hoat-chat/diphenhydramine,Diphenhydramin,24,secondary_duocthu_reference
ingredient:disulfiram,https://trungtamthuoc.com/hoat-chat/disulfiram,Disulfiram,24,secondary_duocthu_reference
ingredient:dl_methionine,https://trungtamthuoc.com/hoat-chat/dl-methionine,DL-Methionine,18,secondary_duocthu_reference
ingredient:dobutamine,https://trungtamthuoc.com/hoat-chat/dobutamine,Dobutamine,16,secondary_duocthu_reference
ingredient:docetaxel,https://trungtamthuoc.com/hoat-chat/docetaxel,Docetaxel,28,secondary_duocthu_reference
ingredient:docusat,https://trungtamthuoc.com/hoat-chat/docusate-sodium,Docusat,19,secondary_duocthu_reference
ingredient:domperidone,https://trungtamthuoc.com/hoat-chat/domperidone,Domperidone,20,secondary_duocthu_reference
ingredient:doxazosin,https://trungtamthuoc.com/hoat-chat/doxazosin,Doxazosin,25,secondary_duocthu_reference
ingredient:doxorubicin,https://trungtamthuoc.com/hoat-chat/doxorubicin,Doxorubicin,27,secondary_duocthu_reference
ingredient:doxycyclin,https://trungtamthuoc.com/hoat-chat/doxycycline,Doxycyclin,22,secondary_duocthu_reference
ingredient:drotaverine,https://trungtamthuoc.com/hoat-chat/drotaverine,Drotaverine,16,secondary_duocthu_reference
ingredient:dutasterid,https://trungtamthuoc.com/hoat-chat/dutasteride,Dutasterid,18,secondary_duocthu_reference
ingredient:dydrogestesrone,https://trungtamthuoc.com/hoat-chat/dydrogestesrone,Dydrogestesrone,15,secondary_duocthu_reference
ingredient:ebastin,https://trungtamthuoc.com/hoat-chat/ebastin,Ebastin,14,secondary_duocthu_reference
ingredient:econazol,https://trungtamthuoc.com/hoat-chat/econazole,Econazol,17,secondary_duocthu_reference
ingredient:efavirenz,https://trungtamthuoc.com/hoat-chat/efavirenz,Efavirenz,40,secondary_duocthu_reference
ingredient:empagliflozin,https://trungtamthuoc.com/hoat-chat/empagliflozin,Empagliflozin,36,secondary_duocthu_reference
ingredient:enalapril,https://trungtamthuoc.com/hoat-chat/enalapril,Enalapril,30,secondary_duocthu_reference
ingredient:enoxaparin_natri,https://trungtamthuoc.com/hoat-chat/enoxaparin,Enoxaparin Natri,21,secondary_duocthu_reference
ingredient:entecavir,https://trungtamthuoc.com/hoat-chat/entecavir,Entecavir,22,secondary_duocthu_reference
ingredient:epalrestat,https://trungtamthuoc.com/hoat-chat/epalrestat,Epalrestat,18,secondary_duocthu_reference
ingredient:eperison_hydrochlorid,https://trungtamthuoc.com/hoat-chat/eperisone,Eperison hydrochlorid,15,secondary_duocthu_reference
ingredient:ephedrine,https://trungtamthuoc.com/hoat-chat/ephedrine,Ephedrine,27,secondary_duocthu_reference
ingredient:epirubicin_hydrochlorid,https://trungtamthuoc.com/hoat-chat/epirubicine,Epirubicin Hydrochlorid,20,secondary_duocthu_reference
ingredient:epoetin,https://trungtamthuoc.com/hoat-chat/epoetine,Epoetin,27,secondary_duocthu_reference
ingredient:eprazinone,https://trungtamthuoc.com/hoat-chat/eprazinone,Eprazinone,22,secondary_duocthu_reference
ingredient:erdosteine,https://trungtamthuoc.com/hoat-chat/erdosteine,Erdosteine,16,secondary_duocthu_reference
ingredient:erlotinib,https://trungtamthuoc.com/hoat-chat/erlotinib,Erlotinib,23,secondary_duocthu_reference
ingredient:ertapenem_natri,https://trungtamthuoc.com/hoat-chat/ertapenem,Ertapenem Natri,31,secondary_duocthu_reference
ingredient:erythromycin,https://trungtamthuoc.com/hoat-chat/erythromycin,Erythromycin,25,secondary_duocthu_reference
ingredient:erythropoietin,https://trungtamthuoc.com/hoat-chat/erythropoietin,Erythropoietin,18,secondary_duocthu_reference
ingredient:escitalopram,https://trungtamthuoc.com/hoat-chat/escitalopram,Escitalopram,36,secondary_duocthu_reference
ingredient:esomeprazole,https://trungtamthuoc.com/hoat-chat/esomeprazole,Esomeprazole,26,secondary_duocthu_reference
ingredient:estradiol,https://trungtamthuoc.com/hoat-chat/estradiol,Estradiol,24,secondary_duocthu_reference
ingredient:estriol,https://trungtamthuoc.com/hoat-chat/estriol,Estriol,18,secondary_duocthu_reference
ingredient:eszopiclone,https://trungtamthuoc.com/hoat-chat/eszopiclone,Eszopiclone,15,secondary_duocthu_reference
ingredient:etamsylat,https://trungtamthuoc.com/hoat-chat/etamsylat,Etamsylat,19,secondary_duocthu_reference
ingredient:ethambutol,https://trungtamthuoc.com/hoat-chat/ethambutol,Ethambutol,20,secondary_duocthu_reference
ingredient:ethanol,https://trungtamthuoc.com/hoat-chat/ethanol,Ethanol,17,secondary_duocthu_reference
ingredient:ethinylestradiol,https://trungtamthuoc.com/hoat-chat/ethinylestradiol,Ethinylestradiol,18,secondary_duocthu_reference
ingredient:etifoxine,https://trungtamthuoc.com/hoat-chat/etifoxine,Etifoxine,16,secondary_duocthu_reference
ingredient:etodolac,https://trungtamthuoc.com/hoat-chat/etodolac,Etodolac,19,secondary_duocthu_reference
ingredient:etomidat,https://trungtamthuoc.com/hoat-chat/etomidate,Etomidat,24,secondary_duocthu_reference
ingredient:etoposid,https://trungtamthuoc.com/hoat-chat/etoposide,Etoposid,23,secondary_duocthu_reference
ingredient:etoricoxib,https://trungtamthuoc.com/hoat-chat/etoricoxib,Etoricoxib,15,secondary_duocthu_reference
ingredient:eucalyptol_cineol,https://trungtamthuoc.com/hoat-chat/eucalyptol,Eucalyptol (Cineol),13,secondary_duocthu_reference
ingredient:everolimus,https://trungtamthuoc.com/hoat-chat/everolimus,Everolimus,28,secondary_duocthu_reference
ingredient:famotidine,https://trungtamthuoc.com/hoat-chat/famotidine,Famotidine,24,secondary_duocthu_reference
ingredient:febuxostat,https://trungtamthuoc.com/hoat-chat/febuxostat,Febuxostat,17,secondary_duocthu_reference
ingredient:felodipine,https://trungtamthuoc.com/hoat-chat/felodipine,Felodipine,24,secondary_duocthu_reference
ingredient:fenofibrate,https://trungtamthuoc.com/hoat-chat/fenofibrate,Fenofibrate,19,secondary_duocthu_reference
ingredient:fenspiride,https://trungtamthuoc.com/hoat-chat/fenspiride,Fenspiride,16,secondary_duocthu_reference
ingredient:fentanyl,https://trungtamthuoc.com/hoat-chat/fentanyl,Fentanyl,22,secondary_duocthu_reference
ingredient:fenticonazole,https://trungtamthuoc.com/hoat-chat/fenticonazole,Fenticonazole,18,secondary_duocthu_reference
ingredient:fexofenadine,https://trungtamthuoc.com/hoat-chat/fexofenadine,Fexofenadine,27,secondary_duocthu_reference
ingredient:filgrastim,https://trungtamthuoc.com/hoat-chat/filgrastim,Filgrastim,22,secondary_duocthu_reference
ingredient:flavoxate,https://trungtamthuoc.com/hoat-chat/flavoxate,Flavoxate,23,secondary_duocthu_reference
ingredient:floctafenine,https://trungtamthuoc.com/hoat-chat/floctafenine,Floctafenine,13,secondary_duocthu_reference
ingredient:fluconazole,https://trungtamthuoc.com/hoat-chat/fluconazole,Fluconazole,43,secondary_duocthu_reference
ingredient:flumazenil,https://trungtamthuoc.com/hoat-chat/flumazenil,Flumazenil,29,secondary_duocthu_reference
ingredient:flunarizine,https://trungtamthuoc.com/hoat-chat/flunarizine,Flunarizine,24,secondary_duocthu_reference
ingredient:fluocinolone,https://trungtamthuoc.com/hoat-chat/fluocinolone,Fluocinolone,18,secondary_duocthu_reference
ingredient:fluorometholone,https://trungtamthuoc.com/hoat-chat/fluorometholone,Fluorometholone,14,secondary_duocthu_reference
ingredient:fluoxetine,https://trungtamthuoc.com/hoat-chat/fluoxetine,Fluoxetine,23,secondary_duocthu_reference
ingredient:fluticason_propionat,https://trungtamthuoc.com/hoat-chat/fluticasone,Fluticason Propionat,28,secondary_duocthu_reference
ingredient:fluvastatin,https://trungtamthuoc.com/hoat-chat/fluvastatin,Fluvastatin,26,secondary_duocthu_reference
ingredient:fluvoxamine,https://trungtamthuoc.com/hoat-chat/fluvoxamine,Fluvoxamine,19,secondary_duocthu_reference
ingredient:follitropin_alfa,https://trungtamthuoc.com/hoat-chat/follitropin-alfa,Follitropin Alfa,15,secondary_duocthu_reference
ingredient:fondaparinux,https://trungtamthuoc.com/hoat-chat/fondaparinux,Fondaparinux,17,secondary_duocthu_reference
ingredient:fosfomycin,https://trungtamthuoc.com/hoat-chat/fosfomycin-25,Fosfomycin,34,secondary_duocthu_reference
ingredient:furosemide,https://trungtamthuoc.com/hoat-chat/furosemide,Furosemide,26,secondary_duocthu_reference
ingredient:gabapentin,https://trungtamthuoc.com/hoat-chat/gabapentin,Gabapentin,23,secondary_duocthu_reference
ingredient:galantamine,https://trungtamthuoc.com/hoat-chat/galantamine,Galantamine,26,secondary_duocthu_reference
ingredient:ganciclovir,https://trungtamthuoc.com/hoat-chat/ganciclovir,Ganciclovir,29,secondary_duocthu_reference
ingredient:gatifloxacin,https://trungtamthuoc.com/hoat-chat/gatifloxacin,Gatifloxacin,15,secondary_duocthu_reference
ingredient:gemcitabine,https://trungtamthuoc.com/hoat-chat/gemcitabine,Gemcitabine,25,secondary_duocthu_reference
ingredient:gemfibrozil,https://trungtamthuoc.com/hoat-chat/gemfibrozil,Gemfibrozil,20,secondary_duocthu_reference
ingredient:gentamicin,https://trungtamthuoc.com/hoat-chat/gentamicin,Gentamicin,25,secondary_duocthu_reference
ingredient:gestodene,https://trungtamthuoc.com/hoat-chat/gestodene,Gestodene,14,secondary_duocthu_reference
ingredient:glibenclamide_glyburide,https://trungtamthuoc.com/hoat-chat/glibenclamide,Glibenclamide (Glyburide),26,secondary_duocthu_reference
ingredient:gliclazide,https://trungtamthuoc.com/hoat-chat/gliclazide,Gliclazide,21,secondary_duocthu_reference
ingredient:glimepirid,https://trungtamthuoc.com/hoat-chat/glimepiride,Glimepirid,20,secondary_duocthu_reference
ingredient:glucosamine,https://trungtamthuoc.com/hoat-chat/glucosamine,Glucosamine,16,secondary_duocthu_reference
ingredient:glucose_dextrose,https://trungtamthuoc.com/hoat-chat/glucose,Glucose (Dextrose),19,secondary_duocthu_reference
ingredient:glutathione,https://trungtamthuoc.com/hoat-chat/glutathione,Glutathione,31,secondary_duocthu_reference
ingredient:glycerol_glycerin,https://trungtamthuoc.com/hoat-chat/glycerol,Glycerol (Glycerin),21,secondary_duocthu_reference
ingredient:glycyl_funtumin,https://trungtamthuoc.com/hoat-chat/glycyl-funtumin,Glycyl Funtumin,15,secondary_duocthu_reference
ingredient:goserelin,https://trungtamthuoc.com/hoat-chat/goserelin,Goserelin,27,secondary_duocthu_reference
ingredient:granisetron,https://trungtamthuoc.com/hoat-chat/granisetron,Granisetron,25,secondary_duocthu_reference
ingredient:griseofulvin,https://trungtamthuoc.com/hoat-chat/griseofulvin,Griseofulvin,19,secondary_duocthu_reference
ingredient:haloperidol,https://trungtamthuoc.com/hoat-chat/haloperidol,Haloperidol,36,secondary_duocthu_reference
ingredient:heparin,https://trungtamthuoc.com/hoat-chat/heparin,Heparin,25,secondary_duocthu_reference
ingredient:heptaminol,https://trungtamthuoc.com/hoat-chat/heptaminol,Heptaminol,14,secondary_duocthu_reference
ingredient:hyaluronidase,https://trungtamthuoc.com/hoat-chat/hyaluronidase,Hyaluronidase,18,secondary_duocthu_reference
ingredient:hydroclorothiazid_hydrochlorothiazide,https://trungtamthuoc.com/hoat-chat/hydrochlorothiazide,Hydroclorothiazid (Hydrochlorothiazide),25,secondary_duocthu_reference
ingredient:hydrocortisone,https://trungtamthuoc.com/hoat-chat/hydrocortisone,Hydrocortisone,43,secondary_duocthu_reference
ingredient:hydrogen_peroxide,https://trungtamthuoc.com/hoat-chat/hydrogen-peroxide,Hydrogen Peroxide,15,secondary_duocthu_reference
ingredient:hydroquinone_quinone,https://trungtamthuoc.com/hoat-chat/hydroquinone,Hydroquinone (Quinone),16,secondary_duocthu_reference
ingredient:hydroxycarbamide_hydroxyurea,https://trungtamthuoc.com/hoat-chat/hydroxycarbamide,Hydroxycarbamide (Hydroxyurea),20,secondary_duocthu_reference
ingredient:hydroxycloroquin_hydroxychloroquine,https://trungtamthuoc.com/hoat-chat/hydroxychoroquine,Hydroxycloroquin (Hydroxychloroquine),27,secondary_duocthu_reference
ingredient:hydroxyethyl_starch,https://trungtamthuoc.com/hoat-chat/hydroxyethyl-starch,Hydroxyethyl Starch,17,secondary_duocthu_reference
ingredient:hydroxyzine_dichlorhydrate,https://trungtamthuoc.com/hoat-chat/hydroxyzine-dichlorhydrate,Hydroxyzine Dichlorhydrate,26,secondary_duocthu_reference
ingredient:ibandronic_acid,https://trungtamthuoc.com/hoat-chat/ibandronic-acid,Ibandronic Acid,21,secondary_duocthu_reference
ingredient:ibuprofen,https://trungtamthuoc.com/hoat-chat/ibuprofen,Ibuprofen,29,secondary_duocthu_reference
ingredient:ifosfamide,https://trungtamthuoc.com/hoat-chat/ifosfamide,Ifosfamide,22,secondary_duocthu_reference
ingredient:iloprost,https://trungtamthuoc.com/hoat-chat/iloprost,Iloprost,26,secondary_duocthu_reference
ingredient:imidapril,https://trungtamthuoc.com/hoat-chat/imidapril,Imidapril,31,secondary_duocthu_reference
ingredient:imiquimod,https://trungtamthuoc.com/hoat-chat/imiquimod,Imiquimod,17,secondary_duocthu_reference
ingredient:immunoglobulin_g,https://trungtamthuoc.com/hoat-chat/immunoglobulin-g,Immunoglobulin G,22,secondary_duocthu_reference
ingredient:indacaterol_maleate,https://trungtamthuoc.com/hoat-chat/indacaterol-maleat,Indacaterol Maleate,17,secondary_duocthu_reference
ingredient:indapamide,https://trungtamthuoc.com/hoat-chat/indapamide,Indapamide,27,secondary_duocthu_reference
ingredient:indomethacin,https://trungtamthuoc.com/hoat-chat/indomethacin,Indomethacin,20,secondary_duocthu_reference
ingredient:insulin,https://trungtamthuoc.com/hoat-chat/insulin,Insulin,27,secondary_duocthu_reference
ingredient:interferon_alfa,https://trungtamthuoc.com/hoat-chat/interferon-alfa,Interferon Alfa,33,secondary_duocthu_reference
ingredient:inulin,https://trungtamthuoc.com/hoat-chat/inulin,Inulin,18,secondary_duocthu_reference
ingredient:iobitridol,https://trungtamthuoc.com/hoat-chat/iobitridol,Iobitridol,33,secondary_duocthu_reference
ingredient:ipratropium,https://trungtamthuoc.com/hoat-chat/ipratropium,Ipratropium,27,secondary_duocthu_reference
ingredient:irbesartan,https://trungtamthuoc.com/hoat-chat/irbesartan,Irbesartan,23,secondary_duocthu_reference
ingredient:irinotecan,https://trungtamthuoc.com/hoat-chat/irinotecan,Irinotecan,24,secondary_duocthu_reference
ingredient:isoflavone,https://trungtamthuoc.com/hoat-chat/isoflavone,Isoflavone,22,secondary_duocthu_reference
ingredient:isofluran,https://trungtamthuoc.com/hoat-chat/isoflurane,Isofluran,20,secondary_duocthu_reference
ingredient:isoniazid,https://trungtamthuoc.com/hoat-chat/isoniazid,Isoniazid,27,secondary_duocthu_reference
ingredient:isoprenaline,https://trungtamthuoc.com/hoat-chat/isoprenaline,Isoprenaline,21,secondary_duocthu_reference
ingredient:isosorbid,https://trungtamthuoc.com/hoat-chat/isosorbid,Isosorbid,23,secondary_duocthu_reference
ingredient:isotretinoin,https://trungtamthuoc.com/hoat-chat/isotretinoin,Isotretinoin,34,secondary_duocthu_reference
ingredient:itopride,https://trungtamthuoc.com/hoat-chat/itopride,Itopride,15,secondary_duocthu_reference
ingredient:itraconazole,https://trungtamthuoc.com/hoat-chat/itraconazole,Itraconazole,27,secondary_duocthu_reference
ingredient:ivabradin,https://trungtamthuoc.com/hoat-chat/ivabradine,Ivabradin,28,secondary_duocthu_reference
ingredient:ivermectin,https://trungtamthuoc.com/hoat-chat/ivermectin,Ivermectin,27,secondary_duocthu_reference
ingredient:kali,https://trungtamthuoc.com/hoat-chat/kali,Kali,19,secondary_duocthu_reference
ingredient:kali_clorid_potassium_chloride,https://trungtamthuoc.com/hoat-chat/kali-clorid,Kali Clorid/ Potassium Chloride,19,secondary_duocthu_reference
ingredient:kem,https://trungtamthuoc.com/hoat-chat/kem,Kẽm,18,secondary_duocthu_reference
ingredient:ketamine,https://trungtamthuoc.com/hoat-chat/ketamine,Ketamine,21,secondary_duocthu_reference
ingredient:ketoconazole,https://trungtamthuoc.com/hoat-chat/ketoconazole,Ketoconazole,21,secondary_duocthu_reference
ingredient:ketoprofen,https://trungtamthuoc.com/hoat-chat/ketoprofen,Ketoprofen,25,secondary_duocthu_reference
ingredient:ketorolac,https://trungtamthuoc.com/hoat-chat/ketorolac,Ketorolac,22,secondary_duocthu_reference
ingredient:ketotifen,https://trungtamthuoc.com/hoat-chat/ketotifen,Ketotifen,26,secondary_duocthu_reference
ingredient:l_ornithine_l_aspartate,https://trungtamthuoc.com/hoat-chat/l-ornithine-l-aspartate,L-Ornithine L-Aspartate,17,secondary_duocthu_reference
ingredient:labetalol,https://trungtamthuoc.com/hoat-chat/labetalol,Labetalol,31,secondary_duocthu_reference
ingredient:lacidipine,https://trungtamthuoc.com/hoat-chat/lacidipine,Lacidipine,16,secondary_duocthu_reference
ingredient:lactic_acid_bacillus,https://trungtamthuoc.com/hoat-chat/lactic-acid-bacillus,Lactic Acid Bacillus,17,secondary_duocthu_reference
ingredient:lactobacillus,https://trungtamthuoc.com/hoat-chat/lactobacillus,Lactobacillus,14,secondary_duocthu_reference
ingredient:lactulose,https://trungtamthuoc.com/hoat-chat/lactulose,Lactulose,21,secondary_duocthu_reference
ingredient:lamivudine,https://trungtamthuoc.com/hoat-chat/lamivudine,Lamivudine,31,secondary_duocthu_reference
ingredient:lamotrigine,https://trungtamthuoc.com/hoat-chat/lamotrigine,Lamotrigine,25,secondary_duocthu_reference
ingredient:lanolin,https://trungtamthuoc.com/hoat-chat/lanolin,Lanolin,17,secondary_duocthu_reference
ingredient:lansoprazol,https://trungtamthuoc.com/hoat-chat/lansoprazole,Lansoprazol,21,secondary_duocthu_reference
ingredient:l_arginine_l_aspartat,https://trungtamthuoc.com/hoat-chat/l-arginine-l-aspartat,L-Arginine L-Aspartat,20,secondary_duocthu_reference
ingredient:leflunomide,https://trungtamthuoc.com/hoat-chat/leflunomide,Leflunomide,26,secondary_duocthu_reference
ingredient:lercanidipine,https://trungtamthuoc.com/hoat-chat/lercanidipine,Lercanidipine,33,secondary_duocthu_reference
ingredient:letrozole,https://trungtamthuoc.com/hoat-chat/letrozole,Letrozole,21,secondary_duocthu_reference
ingredient:levetiracetam,https://trungtamthuoc.com/hoat-chat/levetiracetam,Levetiracetam,19,secondary_duocthu_reference
ingredient:levocetirizine,https://trungtamthuoc.com/hoat-chat/levocetirizine,Levocetirizine,25,secondary_duocthu_reference
ingredient:levofloxacin,https://trungtamthuoc.com/hoat-chat/levofloxacin,Levofloxacin,38,secondary_duocthu_reference
ingredient:levomepromazine_methotrimeprazin,https://trungtamthuoc.com/hoat-chat/levomepromazine,Levomepromazine (Methotrimeprazin),31,secondary_duocthu_reference
ingredient:levonorgestrel,https://trungtamthuoc.com/hoat-chat/levonorgestrel,Levonorgestrel,38,secondary_duocthu_reference
ingredient:levosulpiride,https://trungtamthuoc.com/hoat-chat/levosulpiride,Levosulpiride,23,secondary_duocthu_reference
ingredient:levothyroxine,https://trungtamthuoc.com/hoat-chat/levothyroxine,Levothyroxine,28,secondary_duocthu_reference
ingredient:l_glutathione,https://trungtamthuoc.com/hoat-chat/l-glutathione,L-Glutathione,9,secondary_duocthu_reference
ingredient:lidocain,https://trungtamthuoc.com/hoat-chat/lidocaine,Lidocain,49,secondary_duocthu_reference
