ingredient_id,name,normalized_name,source,source_url
ingredient:dexamethasone,Dexamethasone,dexamethasone,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dexamethasone
ingredient:dexclorpheniramin,Dexclorpheniramin,dexclorpheniramin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dexclorpheniramin
ingredient:dexibuprofen,Dexibuprofen,dexibuprofen,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dexibupropen
ingredient:dexketoprofen,Dexketoprofen,dexketoprofen,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dexketoprofen
ingredient:dexlansoprazole,Dexlansoprazole,dexlansoprazole,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dexlansoprazole
ingredient:dexpanthenol,Dexpanthenol,dexpanthenol,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dexpanthenol
ingredient:dextromethorphan,Dextromethorphan,dextromethorphan,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dextromethorphan
ingredient:dextrose_monohydrat,Dextrose Monohydrat,dextrose_monohydrat,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dextrose-monohydrat
ingredient:diacerein_diacetylrhein,Diacerein (Diacetylrhein),diacerein_diacetylrhein,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/diacerein
ingredient:diazepam,Diazepam,diazepam,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/diazepam
ingredient:dibencozide,Dibencozide,dibencozide,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dibencozid
ingredient:diclofenac,Diclofenac,diclofenac,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/diclofenac
ingredient:dienogest,Dienogest,dienogest,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dienogest
ingredient:diethylphtalat,Diethylphtalat,diethylphtalat,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/diethylphtalat
ingredient:diethyltoluamide,Diethyltoluamide,diethyltoluamide,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/diethyltoluamide
ingredient:difemerine,Difemerine,difemerine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/difemerine
ingredient:digoxin,Digoxin,digoxin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/digoxin
ingredient:dihydroergotamin,Dihydroergotamin,dihydroergotamin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dihydroergotamine-mesylate
ingredient:diltiazem_hydrochlorid,Diltiazem Hydrochlorid,diltiazem_hydrochlorid,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/diltiazem
ingredient:dimenhydrinat,Dimenhydrinat,dimenhydrinat,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dimenhydrinate
ingredient:dinatri_adenosin_triphosphat,Dinatri Adenosin Triphosphat,dinatri_adenosin_triphosphat,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dinatri-adenosin-triphosphat
ingredient:dinoproston,Dinoproston,dinoproston,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dinoprostone
ingredient:diosmectit_dioctahedral_smectite,Diosmectit (Dioctahedral Smectite),diosmectit_dioctahedral_smectite,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/diosmectite
ingredient:diosmin,Diosmin,diosmin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/diosmin
ingredient:diphenhydramin,Diphenhydramin,diphenhydramin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/diphenhydramine
ingredient:disulfiram,Disulfiram,disulfiram,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/disulfiram
ingredient:dl_methionine,DL-Methionine,dl_methionine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dl-methionine
ingredient:dobutamine,Dobutamine,dobutamine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dobutamine
ingredient:docetaxel,Docetaxel,docetaxel,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/docetaxel
ingredient:docusat,Docusat,docusat,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/docusate-sodium
ingredient:domperidone,Domperidone,domperidone,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/domperidone
ingredient:doxazosin,Doxazosin,doxazosin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/doxazosin
ingredient:doxorubicin,Doxorubicin,doxorubicin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/doxorubicin
ingredient:doxycyclin,Doxycyclin,doxycyclin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/doxycycline
ingredient:drotaverine,Drotaverine,drotaverine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/drotaverine
ingredient:dutasterid,Dutasterid,dutasterid,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dutasteride
ingredient:dydrogestesrone,Dydrogestesrone,dydrogestesrone,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/dydrogestesrone
ingredient:ebastin,Ebastin,ebastin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ebastin
ingredient:econazol,Econazol,econazol,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/econazole
ingredient:efavirenz,Efavirenz,efavirenz,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/efavirenz
ingredient:empagliflozin,Empagliflozin,empagliflozin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/empagliflozin
ingredient:enalapril,Enalapril,enalapril,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/enalapril
ingredient:enoxaparin_natri,Enoxaparin Natri,enoxaparin_natri,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/enoxaparin
ingredient:entecavir,Entecavir,entecavir,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/entecavir
ingredient:epalrestat,Epalrestat,epalrestat,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/epalrestat
ingredient:eperison_hydrochlorid,Eperison hydrochlorid,eperison_hydrochlorid,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/eperisone
ingredient:ephedrine,Ephedrine,ephedrine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ephedrine
ingredient:epirubicin_hydrochlorid,Epirubicin Hydrochlorid,epirubicin_hydrochlorid,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/epirubicine
ingredient:epoetin,Epoetin,epoetin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/epoetine
ingredient:eprazinone,Eprazinone,eprazinone,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/eprazinone
ingredient:erdosteine,Erdosteine,erdosteine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/erdosteine
ingredient:erlotinib,Erlotinib,erlotinib,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/erlotinib
ingredient:ertapenem_natri,Ertapenem Natri,ertapenem_natri,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ertapenem
ingredient:erythromycin,Erythromycin,erythromycin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/erythromycin
ingredient:erythropoietin,Erythropoietin,erythropoietin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/erythropoietin
ingredient:escitalopram,Escitalopram,escitalopram,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/escitalopram
ingredient:esomeprazole,Esomeprazole,esomeprazole,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/esomeprazole
ingredient:estradiol,Estradiol,estradiol,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/estradiol
ingredient:estriol,Estriol,estriol,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/estriol
ingredient:eszopiclone,Eszopiclone,eszopiclone,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/eszopiclone
ingredient:etamsylat,Etamsylat,etamsylat,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/etamsylat
ingredient:ethambutol,Ethambutol,ethambutol,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ethambutol
ingredient:ethanol,Ethanol,ethanol,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ethanol
ingredient:ethinylestradiol,Ethinylestradiol,ethinylestradiol,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ethinylestradiol
ingredient:etifoxine,Etifoxine,etifoxine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/etifoxine
ingredient:etodolac,Etodolac,etodolac,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/etodolac
ingredient:etomidat,Etomidat,etomidat,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/etomidate
ingredient:etoposid,Etoposid,etoposid,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/etoposide
ingredient:etoricoxib,Etoricoxib,etoricoxib,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/etoricoxib
ingredient:eucalyptol_cineol,Eucalyptol (Cineol),eucalyptol_cineol,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/eucalyptol
ingredient:everolimus,Everolimus,everolimus,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/everolimus
ingredient:famotidine,Famotidine,famotidine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/famotidine
ingredient:febuxostat,Febuxostat,febuxostat,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/febuxostat
ingredient:felodipine,Felodipine,felodipine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/felodipine
ingredient:fenofibrate,Fenofibrate,fenofibrate,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/fenofibrate
ingredient:fenspiride,Fenspiride,fenspiride,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/fenspiride
ingredient:fentanyl,Fentanyl,fentanyl,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/fentanyl
ingredient:fenticonazole,Fenticonazole,fenticonazole,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/fenticonazole
ingredient:fexofenadine,Fexofenadine,fexofenadine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/fexofenadine
ingredient:filgrastim,Filgrastim,filgrastim,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/filgrastim
ingredient:flavoxate,Flavoxate,flavoxate,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/flavoxate
ingredient:floctafenine,Floctafenine,floctafenine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/floctafenine
ingredient:fluconazole,Fluconazole,fluconazole,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/fluconazole
ingredient:flumazenil,Flumazenil,flumazenil,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/flumazenil
ingredient:flunarizine,Flunarizine,flunarizine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/flunarizine
ingredient:fluocinolone,Fluocinolone,fluocinolone,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/fluocinolone
ingredient:fluorometholone,Fluorometholone,fluorometholone,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/fluorometholone
ingredient:fluoxetine,Fluoxetine,fluoxetine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/fluoxetine
ingredient:fluticason_propionat,Fluticason Propionat,fluticason_propionat,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/fluticasone
ingredient:fluvastatin,Fluvastatin,fluvastatin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/fluvastatin
ingredient:fluvoxamine,Fluvoxamine,fluvoxamine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/fluvoxamine
ingredient:follitropin_alfa,Follitropin Alfa,follitropin_alfa,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/follitropin-alfa
ingredient:fondaparinux,Fondaparinux,fondaparinux,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/fondaparinux
ingredient:fosfomycin,Fosfomycin,fosfomycin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/fosfomycin-25
ingredient:furosemide,Furosemide,furosemide,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/furosemide
ingredient:gabapentin,Gabapentin,gabapentin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/gabapentin
ingredient:galantamine,Galantamine,galantamine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/galantamine
ingredient:ganciclovir,Ganciclovir,ganciclovir,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ganciclovir
ingredient:gatifloxacin,Gatifloxacin,gatifloxacin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/gatifloxacin
ingredient:gemcitabine,Gemcitabine,gemcitabine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/gemcitabine
ingredient:gemfibrozil,Gemfibrozil,gemfibrozil,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/gemfibrozil
ingredient:gentamicin,Gentamicin,gentamicin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/gentamicin
ingredient:gestodene,Gestodene,gestodene,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/gestodene
ingredient:glibenclamide_glyburide,Glibenclamide (Glyburide),glibenclamide_glyburide,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/glibenclamide
ingredient:gliclazide,Gliclazide,gliclazide,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/gliclazide
ingredient:glimepirid,Glimepirid,glimepirid,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/glimepiride
ingredient:glucosamine,Glucosamine,glucosamine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/glucosamine
ingredient:glucose_dextrose,Glucose (Dextrose),glucose_dextrose,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/glucose
ingredient:glutathione,Glutathione,glutathione,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/glutathione
ingredient:glycerol_glycerin,Glycerol (Glycerin),glycerol_glycerin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/glycerol
ingredient:glycyl_funtumin,Glycyl Funtumin,glycyl_funtumin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/glycyl-funtumin
ingredient:goserelin,Goserelin,goserelin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/goserelin
ingredient:granisetron,Granisetron,granisetron,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/granisetron
ingredient:griseofulvin,Griseofulvin,griseofulvin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/griseofulvin
ingredient:haloperidol,Haloperidol,haloperidol,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/haloperidol
ingredient:heparin,Heparin,heparin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/heparin
ingredient:heptaminol,Heptaminol,heptaminol,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/heptaminol
ingredient:hyaluronidase,Hyaluronidase,hyaluronidase,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/hyaluronidase
ingredient:hydroclorothiazid_hydrochlorothiazide,Hydroclorothiazid (Hydrochlorothiazide),hydroclorothiazid_hydrochlorothiazide,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/hydrochlorothiazide
ingredient:hydrocortisone,Hydrocortisone,hydrocortisone,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/hydrocortisone
ingredient:hydrogen_peroxide,Hydrogen Peroxide,hydrogen_peroxide,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/hydrogen-peroxide
ingredient:hydroquinone_quinone,Hydroquinone (Quinone),hydroquinone_quinone,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/hydroquinone
ingredient:hydroxycarbamide_hydroxyurea,Hydroxycarbamide (Hydroxyurea),hydroxycarbamide_hydroxyurea,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/hydroxycarbamide
ingredient:hydroxycloroquin_hydroxychloroquine,Hydroxycloroquin (Hydroxychloroquine),hydroxycloroquin_hydroxychloroquine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/hydroxychoroquine
ingredient:hydroxyethyl_starch,Hydroxyethyl Starch,hydroxyethyl_starch,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/hydroxyethyl-starch
ingredient:hydroxyzine_dichlorhydrate,Hydroxyzine Dichlorhydrate,hydroxyzine_dichlorhydrate,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/hydroxyzine-dichlorhydrate
ingredient:ibandronic_acid,Ibandronic Acid,ibandronic_acid,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ibandronic-acid
ingredient:ibuprofen,Ibuprofen,ibuprofen,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ibuprofen
ingredient:ifosfamide,Ifosfamide,ifosfamide,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ifosfamide
ingredient:iloprost,Iloprost,iloprost,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/iloprost
ingredient:imidapril,Imidapril,imidapril,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/imidapril
ingredient:imiquimod,Imiquimod,imiquimod,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/imiquimod
ingredient:immunoglobulin_g,Immunoglobulin G,immunoglobulin_g,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/immunoglobulin-g
ingredient:indacaterol_maleate,Indacaterol Maleate,indacaterol_maleate,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/indacaterol-maleat
ingredient:indapamide,Indapamide,indapamide,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/indapamide
ingredient:indomethacin,Indomethacin,indomethacin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/indomethacin
ingredient:insulin,Insulin,insulin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/insulin
ingredient:interferon_alfa,Interferon Alfa,interferon_alfa,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/interferon-alfa
ingredient:inulin,Inulin,inulin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/inulin
ingredient:iobitridol,Iobitridol,iobitridol,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/iobitridol
ingredient:ipratropium,Ipratropium,ipratropium,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ipratropium
ingredient:irbesartan,Irbesartan,irbesartan,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/irbesartan
ingredient:irinotecan,Irinotecan,irinotecan,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/irinotecan
ingredient:isoflavone,Isoflavone,isoflavone,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/isoflavone
ingredient:isofluran,Isofluran,isofluran,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/isoflurane
ingredient:isoniazid,Isoniazid,isoniazid,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/isoniazid
ingredient:isoprenaline,Isoprenaline,isoprenaline,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/isoprenaline
ingredient:isosorbid,Isosorbid,isosorbid,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/isosorbid
ingredient:isotretinoin,Isotretinoin,isotretinoin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/isotretinoin
ingredient:itopride,Itopride,itopride,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/itopride
ingredient:itraconazole,Itraconazole,itraconazole,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/itraconazole
ingredient:ivabradin,Ivabradin,ivabradin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ivabradine
ingredient:ivermectin,Ivermectin,ivermectin,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ivermectin
ingredient:kali,Kali,kali,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/kali
ingredient:kali_clorid_potassium_chloride,Kali Clorid/ Potassium Chloride,kali_clorid_potassium_chloride,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/kali-clorid
ingredient:kem,Kẽm,kem,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/kem
ingredient:ketamine,Ketamine,ketamine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ketamine
ingredient:ketoconazole,Ketoconazole,ketoconazole,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ketoconazole
ingredient:ketoprofen,Ketoprofen,ketoprofen,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ketoprofen
ingredient:ketorolac,Ketorolac,ketorolac,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ketorolac
ingredient:ketotifen,Ketotifen,ketotifen,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/ketotifen
ingredient:l_ornithine_l_aspartate,L-Ornithine L-Aspartate,l_ornithine_l_aspartate,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/l-ornithine-l-aspartate
ingredient:labetalol,Labetalol,labetalol,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/labetalol
ingredient:lacidipine,Lacidipine,lacidipine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/lacidipine
ingredient:lactic_acid_bacillus,Lactic Acid Bacillus,lactic_acid_bacillus,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/lactic-acid-bacillus
ingredient:lactobacillus,Lactobacillus,lactobacillus,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/lactobacillus
ingredient:lactulose,Lactulose,lactulose,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/lactulose
ingredient:lamivudine,Lamivudine,lamivudine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/lamivudine
ingredient:lamotrigine,Lamotrigine,lamotrigine,trungtamthuoc_duocthu,https://trungtamthuoc.com/hoat-chat/lamotrigine
